age,work
69,ecolier
93,artisant
98,artisant
22,ouvrier_agricole
19,militaire
21,retraite
28,enseignant
63,enseignant
36,retraite
21,ouvrier
59,sans_activite
49,militaire
41,conducteur
24,commercant
82,ouvrier
22,employe_prive
24,militaire
61,ecolier
21,ouvrier
21,commercant
32,retraite
27,ouvrier_batiment
77,retraite
56,ecolier
31,conducteur
65,ouvrier_agricole
79,enseignant
25,employe_prive
58,ecolier
73,ouvrier
24,agriculteur
4,enseignant
76,militaire
57,employe_prive
88,enseignant
16,employe_prive
16,commercant
20,agriculteur
8,commercant
28,agriculteur
22,commercant
17,ouvrier_agricole
46,ouvrier_agricole
11,agriculteur
79,ouvrier
22,sans_activite
77,agriculteur
53,ouvrier
75,ouvrier
23,artisant
46,conducteur
83,artisant
23,enseignant
92,ouvrier
29,ouvrier_agricole
76,ecolier
23,employe_prive
29,agriculteur
7,sans_activite
22,enseignant
78,conducteur
7,commercant
68,commercant
2,conducteur
60,militaire
79,agriculteur
80,ouvrier
79,artisant
25,militaire
18,conducteur
75,sans_activite
36,ouvrier_agricole
78,employe_prive
62,agriculteur
60,ecolier
21,ouvrier_batiment
23,ecolier
43,artisant
6,ouvrier_batiment
79,commercant
52,ouvrier_agricole
33,enseignant
97,ouvrier_agricole
79,employe_prive
77,ouvrier
45,conducteur
63,conducteur
26,retraite
17,ouvrier_batiment
79,conducteur
76,ouvrier_batiment
80,sans_activite
61,ouvrier_agricole
26,sans_activite
94,retraite
30,conducteur
24,retraite
23,enseignant
69,employe_prive
29,ouvrier_agricole
48,ouvrier_batiment
19,commercant
72,agriculteur
30,ouvrier_batiment
76,employe_prive
54,ouvrier_agricole
8,militaire
28,sans_activite
72,retraite
76,ecolier
86,ouvrier_batiment
79,ouvrier_agricole
33,retraite
22,militaire
20,conducteur
68,ouvrier
63,sans_activite
21,militaire
86,ouvrier
29,agriculteur
7,ouvrier_agricole
63,artisant
79,artisant
57,artisant
53,enseignant
17,retraite
30,commercant
52,militaire
73,artisant
56,ouvrier
23,agriculteur
75,employe_prive
76,sans_activite
39,retraite
54,retraite
4,commercant
41,ecolier
47,militaire
26,ouvrier_agricole
15,enseignant
92,conducteur
72,retraite
24,militaire
81,artisant
23,conducteur
5,ouvrier_batiment
16,ecolier
14,employe_prive
59,ouvrier
65,employe_prive
76,ecolier
87,commercant
21,conducteur
76,retraite
29,enseignant
18,militaire
74,ouvrier
98,militaire
24,agriculteur
23,commercant
27,agriculteur
8,militaire
21,ouvrier_batiment
98,ecolier
7,commercant
61,conducteur
50,ouvrier
30,militaire
15,conducteur
28,retraite
62,militaire
17,conducteur
34,employe_prive
65,militaire
63,conducteur
21,ouvrier_batiment
59,commercant
63,ouvrier_agricole
79,employe_prive
98,artisant
86,commercant
94,conducteur
24,conducteur
97,artisant
25,ecolier
15,agriculteur
28,conducteur
12,ouvrier_agricole
91,ouvrier_agricole
28,employe_prive
25,artisant
29,agriculteur
97,agriculteur
66,ouvrier_batiment
53,sans_activite
53,enseignant
44,agriculteur
51,ouvrier_batiment
24,retraite
6,conducteur
82,ouvrier_batiment
18,enseignant
71,retraite
18,sans_activite
43,employe_prive
16,ouvrier
31,enseignant
88,ouvrier
21,sans_activite
23,ouvrier_agricole
58,conducteur
73,commercant
49,conducteur
43,enseignant
25,enseignant
100,commercant
26,conducteur
55,enseignant
25,sans_activite
16,artisant
81,militaire
62,employe_prive
7,militaire
87,sans_activite
12,ouvrier_agricole
38,employe_prive
22,enseignant
47,artisant
37,employe_prive
11,ouvrier_agricole
95,sans_activite
20,retraite
21,ouvrier_batiment
30,ecolier
24,ouvrier
60,employe_prive
65,artisant
95,ouvrier
52,commercant
26,ouvrier_batiment
1,militaire
28,enseignant
78,sans_activite
21,ecolier
30,enseignant
55,conducteur
98,agriculteur
7,enseignant
71,conducteur
56,retraite
56,ouvrier_agricole
24,ouvrier_agricole
83,ouvrier_agricole
77,sans_activite
28,ecolier
57,ecolier
78,agriculteur
61,agriculteur
58,ouvrier_agricole
26,enseignant
28,ouvrier_batiment
8,employe_prive
77,ouvrier_agricole
31,retraite
68,artisant
88,ouvrier
100,employe_prive
5,artisant
44,ouvrier_batiment
68,agriculteur
36,conducteur
76,militaire
25,artisant
10,artisant
80,retraite
52,ouvrier_agricole
16,employe_prive
23,commercant
11,agriculteur
7,ouvrier_batiment
75,ouvrier_batiment
30,ouvrier
30,enseignant
17,ouvrier_batiment
72,commercant
80,commercant
96,sans_activite
12,conducteur
91,employe_prive
37,ouvrier_batiment
7,ouvrier_batiment
29,agriculteur
27,ecolier
78,commercant
5,ouvrier
76,ouvrier_batiment
44,militaire
19,agriculteur
58,sans_activite
81,enseignant
59,ouvrier_batiment
26,commercant
79,ouvrier_agricole
44,employe_prive
51,ouvrier
29,ecolier
8,employe_prive
86,artisant
52,commercant
78,agriculteur
26,retraite
79,ouvrier
74,employe_prive
27,militaire
86,ouvrier_agricole
11,employe_prive
9,artisant
38,employe_prive
97,ecolier
8,militaire
37,ouvrier_batiment
7,ouvrier_batiment
45,militaire
54,retraite
6,enseignant
22,employe_prive
33,conducteur
15,militaire
56,ouvrier_agricole
22,ecolier
67,employe_prive
23,ouvrier_batiment
28,retraite
28,artisant
66,artisant
24,militaire
14,ecolier
61,sans_activite
84,militaire
69,conducteur
23,enseignant
56,ouvrier_agricole
24,commercant
66,ouvrier_batiment
21,ecolier
57,artisant
17,sans_activite
32,sans_activite
86,commercant
2,conducteur
14,ecolier
24,conducteur
31,employe_prive
59,commercant
22,ouvrier
79,commercant
36,employe_prive
78,agriculteur
29,retraite
33,militaire
14,employe_prive
27,conducteur
59,agriculteur
54,conducteur
59,enseignant
8,ouvrier_agricole
55,agriculteur
21,sans_activite
79,enseignant
47,ouvrier_batiment
31,agriculteur
29,ecolier
10,commercant
52,enseignant
29,employe_prive
72,sans_activite
18,militaire
87,ouvrier
41,militaire
64,sans_activite
98,retraite
52,commercant
30,agriculteur
14,conducteur
13,ouvrier_batiment
11,conducteur
19,ouvrier
93,ouvrier
18,ecolier
66,artisant
57,retraite
77,ouvrier_agricole
19,ouvrier
77,agriculteur
62,ouvrier
68,enseignant
45,sans_activite
24,employe_prive
64,retraite
59,commercant
68,commercant
45,militaire
81,sans_activite
58,employe_prive
28,ouvrier_batiment
25,conducteur
19,conducteur
74,ecolier
100,ouvrier_batiment
22,ouvrier_batiment
18,agriculteur
29,ecolier
64,agriculteur
51,employe_prive
60,commercant
56,sans_activite
71,enseignant
37,retraite
89,sans_activite
17,artisant
16,retraite
20,ouvrier_batiment
79,enseignant
94,ecolier
64,ecolier
17,ouvrier
51,employe_prive
95,militaire
76,agriculteur
100,militaire
26,ouvrier_agricole
11,ouvrier_batiment
88,retraite
22,conducteur
19,retraite
80,commercant
56,artisant
26,enseignant
25,agriculteur
25,agriculteur
76,ecolier
30,ecolier
55,enseignant
17,conducteur
22,retraite
7,enseignant
70,artisant
76,agriculteur
54,commercant
76,ouvrier_batiment
84,retraite
33,ouvrier
17,retraite
22,commercant
77,militaire
26,commercant
42,conducteur
88,artisant
32,militaire
61,sans_activite
76,militaire
18,ecolier
45,ouvrier_batiment
68,agriculteur
77,retraite
76,artisant
4,commercant
25,enseignant
77,employe_prive
25,retraite
25,artisant
56,ouvrier
57,commercant
20,ouvrier
63,agriculteur
51,retraite
6,ouvrier_batiment
18,ecolier
99,sans_activite
21,ouvrier_agricole
94,ouvrier_agricole
29,agriculteur
73,ouvrier_agricole
90,ecolier
61,ouvrier_batiment
61,sans_activite
50,commercant
81,conducteur
30,ouvrier_batiment
23,agriculteur
47,retraite
47,ouvrier_agricole
24,ouvrier_agricole
24,ouvrier_batiment
68,retraite
65,commercant
19,employe_prive
19,artisant
4,ouvrier_agricole
27,ouvrier
79,conducteur
16,ouvrier_agricole
80,artisant
19,sans_activite
16,ouvrier
98,ouvrier_agricole
20,artisant
24,ouvrier_batiment
48,ouvrier
70,agriculteur
24,retraite
25,conducteur
85,commercant
85,sans_activite
55,agriculteur
80,employe_prive
60,ouvrier_agricole
84,commercant
57,commercant
68,ecolier
0,artisant
17,ecolier
63,employe_prive
98,artisant
31,sans_activite
63,ecolier
21,ouvrier_agricole
16,conducteur
82,ecolier
58,ouvrier_batiment
51,enseignant
78,commercant
18,retraite
88,agriculteur
21,ouvrier_agricole
21,ecolier
68,ouvrier
8,ouvrier_batiment
3,employe_prive
19,employe_prive
66,artisant
22,ouvrier_agricole
57,conducteur
55,retraite
18,retraite
34,enseignant
5,ouvrier
77,commercant
19,retraite
53,militaire
21,sans_activite
55,ouvrier_agricole
40,sans_activite
67,ouvrier_agricole
14,artisant
95,conducteur
52,artisant
39,agriculteur
30,artisant
49,employe_prive
56,agriculteur
47,conducteur
75,militaire
29,ecolier
24,enseignant
27,commercant
80,ouvrier_agricole
22,retraite
9,ouvrier
11,conducteur
78,militaire
61,ouvrier_batiment
89,enseignant
54,enseignant
79,retraite
76,militaire
83,enseignant
29,ouvrier_batiment
82,ouvrier_agricole
88,sans_activite
25,sans_activite
17,militaire
49,commercant
43,conducteur
88,ouvrier
77,ecolier
83,artisant
77,commercant
74,employe_prive
29,ouvrier
39,commercant
1,employe_prive
17,ouvrier_batiment
30,ouvrier
67,ouvrier_batiment
64,conducteur
14,artisant
26,artisant
49,retraite
36,retraite
21,agriculteur
30,conducteur
9,commercant
29,retraite
84,ecolier
58,artisant
2,sans_activite
25,ouvrier_agricole
43,retraite
70,ouvrier_batiment
54,conducteur
91,retraite
19,sans_activite
16,ecolier
30,agriculteur
89,ouvrier_batiment
76,commercant
74,ouvrier_batiment
1,agriculteur
30,employe_prive
79,sans_activite
89,employe_prive
34,ouvrier_agricole
59,ouvrier_batiment
23,militaire
89,enseignant
51,enseignant
30,employe_prive
70,ouvrier_agricole
1,ouvrier_batiment
97,conducteur
18,conducteur
40,ecolier
17,agriculteur
18,sans_activite
23,ouvrier_batiment
100,ouvrier_agricole
92,ouvrier
41,ouvrier_batiment
93,retraite
80,sans_activite
5,ouvrier_agricole
78,retraite
25,sans_activite
51,artisant
25,enseignant
9,ecolier
28,enseignant
65,agriculteur
15,artisant
63,employe_prive
10,artisant
8,sans_activite
61,retraite
25,retraite
23,militaire
54,retraite
26,agriculteur
16,militaire
26,commercant
76,artisant
77,ouvrier_batiment
36,enseignant
51,ouvrier
81,agriculteur
57,conducteur
25,agriculteur
15,ouvrier
28,ecolier
38,ouvrier_agricole
86,commercant
27,employe_prive
76,ouvrier_agricole
27,retraite
25,ouvrier_batiment
13,conducteur
27,ecolier
23,enseignant
54,ecolier
27,sans_activite
79,artisant
26,ouvrier_batiment
23,retraite
11,retraite
76,retraite
51,commercant
86,ouvrier_batiment
1,employe_prive
23,ecolier
76,ouvrier_batiment
28,agriculteur
25,ouvrier
68,ouvrier
72,sans_activite
20,sans_activite
29,militaire
22,ouvrier_batiment
51,ouvrier_batiment
20,commercant
19,commercant
2,ouvrier_batiment
61,retraite
16,ecolier
84,sans_activite
6,ouvrier_agricole
18,agriculteur
22,retraite
40,employe_prive
19,ouvrier_agricole
25,enseignant
34,artisant
45,enseignant
29,retraite
87,enseignant
26,militaire
25,retraite
77,ouvrier_agricole
48,ouvrier_agricole
59,enseignant
28,retraite
53,enseignant
62,militaire
58,artisant
90,artisant
39,enseignant
2,enseignant
36,retraite
50,ouvrier
51,artisant
56,conducteur
100,agriculteur
12,ecolier
20,enseignant
26,enseignant
39,employe_prive
20,conducteur
87,ouvrier
26,agriculteur
18,ecolier
75,militaire
61,sans_activite
86,employe_prive
4,ouvrier_agricole
19,commercant
51,retraite
17,ecolier
59,enseignant
19,enseignant
87,ecolier
75,sans_activite
54,ouvrier_batiment
20,ouvrier
93,ouvrier_batiment
20,enseignant
22,ouvrier
38,conducteur
24,ouvrier_agricole
26,artisant
92,artisant
97,ecolier
2,retraite
51,sans_activite
79,sans_activite
69,ouvrier
5,ouvrier_agricole
26,militaire
72,ouvrier_batiment
12,militaire
45,commercant
16,agriculteur
29,agriculteur
10,agriculteur
26,conducteur
63,militaire
23,conducteur
17,sans_activite
48,ouvrier
4,militaire
81,enseignant
80,militaire
79,ouvrier
21,ouvrier
90,artisant
15,ouvrier_batiment
19,artisant
30,commercant
56,sans_activite
24,ouvrier
79,ouvrier_agricole
96,enseignant
86,sans_activite
44,enseignant
11,enseignant
5,ouvrier_agricole
81,artisant
12,sans_activite
94,ouvrier
26,commercant
31,commercant
76,artisant
13,ouvrier
11,agriculteur
25,ouvrier
16,artisant
0,commercant
60,artisant
28,artisant
44,sans_activite
27,ecolier
80,ecolier
45,sans_activite
44,employe_prive
44,ouvrier_agricole
41,retraite
4,commercant
28,retraite
18,militaire
29,agriculteur
8,artisant
96,ouvrier_batiment
19,ouvrier
20,ouvrier_agricole
79,artisant
30,enseignant
7,artisant
28,conducteur
22,sans_activite
70,agriculteur
47,sans_activite
29,sans_activite
63,ecolier
24,retraite
19,employe_prive
100,ecolier
19,ecolier
45,employe_prive
16,agriculteur
55,ouvrier_agricole
21,commercant
65,retraite
21,ouvrier_batiment
13,retraite
29,ecolier
63,conducteur
56,employe_prive
11,sans_activite
63,agriculteur
22,agriculteur
27,conducteur
54,militaire
58,ecolier
51,artisant
31,artisant
19,ecolier
4,ouvrier_batiment
8,ouvrier_agricole
83,artisant
20,agriculteur
29,ouvrier_batiment
30,ouvrier_agricole
12,sans_activite
23,retraite
80,ouvrier_batiment
10,retraite
18,conducteur
97,ouvrier_agricole
26,artisant
14,militaire
69,agriculteur
66,ouvrier_batiment
15,enseignant
21,artisant
53,ouvrier
19,conducteur
28,conducteur
76,sans_activite
77,retraite
78,sans_activite
87,commercant
58,enseignant
30,artisant
34,ouvrier_batiment
16,conducteur
81,conducteur
21,militaire
77,militaire
52,ouvrier_agricole
61,employe_prive
97,agriculteur
86,artisant
53,ouvrier_batiment
49,ouvrier
61,enseignant
17,conducteur
44,employe_prive
63,enseignant
48,militaire
19,retraite
29,ouvrier_batiment
28,ouvrier
18,sans_activite
82,ouvrier
29,conducteur
85,artisant
29,artisant
78,ouvrier_batiment
76,ouvrier_agricole
40,ouvrier
46,militaire
94,conducteur
23,employe_prive
23,conducteur
9,militaire
14,retraite
75,agriculteur
16,conducteur
48,employe_prive
16,agriculteur
30,ouvrier_batiment
83,militaire
51,militaire
78,sans_activite
90,retraite
4,commercant
31,militaire
73,ouvrier_agricole
68,sans_activite
64,ouvrier
76,ecolier
68,employe_prive
80,agriculteur
57,ouvrier
24,sans_activite
19,retraite
21,employe_prive
80,ouvrier
30,sans_activite
16,artisant
77,employe_prive
53,ecolier
68,agriculteur
90,retraite
53,agriculteur
47,sans_activite
86,ecolier
9,ouvrier_batiment
80,agriculteur
65,militaire
93,retraite
17,retraite
85,commercant
78,ouvrier_agricole
81,ouvrier
20,retraite
96,ouvrier
22,conducteur
1,ecolier
28,agriculteur
24,ouvrier
94,artisant
74,agriculteur
78,ouvrier_batiment
62,artisant
30,conducteur
61,militaire
70,commercant
67,artisant
67,militaire
26,retraite
43,ouvrier
58,sans_activite
53,militaire
77,ouvrier_agricole
52,artisant
51,artisant
18,conducteur
19,artisant
80,agriculteur
17,conducteur
69,conducteur
77,employe_prive
81,militaire
73,retraite
76,sans_activite
45,commercant
19,conducteur
69,enseignant
93,agriculteur
22,commercant
10,employe_prive
27,employe_prive
17,ouvrier
15,sans_activite
39,ouvrier_agricole
35,ouvrier_agricole
72,commercant
73,ouvrier_batiment
16,enseignant
22,ouvrier_agricole
52,militaire
56,employe_prive
76,sans_activite
56,conducteur
36,artisant
9,commercant
26,artisant
25,ouvrier_agricole
91,retraite
71,employe_prive
35,ouvrier
76,sans_activite
79,commercant
50,commercant
82,ouvrier_agricole
1,employe_prive
70,agriculteur
29,commercant
23,sans_activite
12,artisant
78,ouvrier_batiment
30,sans_activite
52,employe_prive
59,ecolier
99,ouvrier_agricole
16,ecolier
35,enseignant
46,artisant
30,conducteur
18,commercant
25,agriculteur
72,militaire
29,retraite
19,militaire
29,ouvrier_batiment
9,ouvrier_agricole
15,ecolier
45,ecolier
99,ouvrier_agricole
18,ouvrier
0,agriculteur
71,sans_activite
72,sans_activite
99,ecolier
100,agriculteur
68,ouvrier_agricole
26,ouvrier_agricole
79,militaire
75,ecolier
3,sans_activite
51,ouvrier
59,conducteur
77,commercant
79,ouvrier_batiment
21,retraite
70,agriculteur
96,conducteur
40,retraite
28,militaire
80,retraite
3,ouvrier
24,ecolier
28,militaire
0,enseignant
82,agriculteur
50,agriculteur
34,militaire
78,agriculteur
30,ouvrier_agricole
62,artisant
23,commercant
19,agriculteur
11,employe_prive
19,commercant
23,militaire
35,retraite
77,conducteur
24,employe_prive
60,ouvrier_batiment
29,ouvrier_batiment
25,commercant
12,enseignant
87,commercant
78,commercant
72,artisant
55,retraite
69,retraite
70,commercant
17,employe_prive
4,commercant
9,ouvrier
21,ouvrier
55,ouvrier
89,ouvrier
14,retraite
68,ouvrier
80,conducteur
25,retraite
20,agriculteur
89,employe_prive
58,conducteur
37,ecolier
21,agriculteur
23,artisant
94,conducteur
20,retraite
29,artisant
23,conducteur
74,retraite
19,militaire
80,enseignant
41,ecolier
72,militaire
57,agriculteur
72,employe_prive
70,militaire
45,enseignant
56,conducteur
25,ouvrier_agricole
23,enseignant
22,artisant
90,sans_activite
26,commercant
34,sans_activite
76,agriculteur
35,conducteur
11,ouvrier_agricole
22,ecolier
95,enseignant
13,conducteur
7,conducteur
74,ouvrier
11,enseignant
28,artisant
26,sans_activite
21,conducteur
9,militaire
76,ecolier
25,retraite
21,ouvrier
11,conducteur
67,sans_activite
45,retraite
27,ouvrier
65,militaire
8,enseignant
3,artisant
61,agriculteur
58,artisant
80,agriculteur
25,retraite
82,enseignant
34,militaire
84,artisant
38,retraite
62,employe_prive
16,retraite
27,ouvrier_agricole
19,retraite
76,sans_activite
0,ouvrier
8,ecolier
4,sans_activite
55,artisant
16,militaire
33,retraite
32,commercant
89,artisant
97,enseignant
10,ouvrier
63,sans_activite
22,ecolier
23,agriculteur
70,enseignant
61,commercant
78,enseignant
69,commercant
66,employe_prive
22,enseignant
27,retraite
56,ouvrier
60,ouvrier_agricole
11,employe_prive
6,ouvrier_batiment
29,artisant
29,employe_prive
54,artisant
17,enseignant
80,commercant
31,enseignant
6,employe_prive
49,commercant
33,enseignant
68,ecolier
76,artisant
58,sans_activite
27,enseignant
12,sans_activite
83,enseignant
41,artisant
3,sans_activite
77,agriculteur
28,militaire
28,ecolier
52,agriculteur
91,ouvrier
84,retraite
63,employe_prive
62,sans_activite
95,retraite
67,sans_activite
92,ouvrier_agricole
42,retraite
97,enseignant
18,ouvrier
91,ouvrier
27,ouvrier
22,artisant
18,conducteur
29,ouvrier
23,retraite
72,ouvrier_batiment
26,retraite
37,employe_prive
54,sans_activite
93,conducteur
0,conducteur
22,conducteur
59,conducteur
28,retraite
28,ecolier
75,ecolier
66,artisant
6,artisant
15,agriculteur
88,sans_activite
32,employe_prive
67,agriculteur
45,militaire
17,ecolier
27,employe_prive
76,ouvrier_batiment
66,retraite
32,artisant
52,conducteur
58,ecolier
50,artisant
78,enseignant
43,sans_activite
29,retraite
64,conducteur
18,ecolier
19,enseignant
29,conducteur
8,ouvrier_agricole
7,militaire
55,retraite
16,employe_prive
0,militaire
76,conducteur
30,commercant
16,militaire
56,militaire
20,commercant
17,retraite
95,artisant
76,sans_activite
25,ouvrier
14,commercant
30,sans_activite
57,conducteur
53,conducteur
37,ouvrier_batiment
35,conducteur
77,agriculteur
20,enseignant
92,artisant
18,conducteur
88,commercant
89,agriculteur
59,employe_prive
86,enseignant
57,conducteur
79,conducteur
26,commercant
46,ouvrier_agricole
23,agriculteur
